Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
cleaned_penguin_data,2,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,16.0,17.0,0.0,48.484848484848484,51.515151515151516,0.0,0.0,0.5001551349674216,0.5001813109022677,100.0,100.0,33.0172678156171,33.0172678156171,0.0,1.0005232671399122,1.0005232671399122,0.0,0.0,0.0,0.0,1.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,0.48484848484848486,1.0,0.653061224489796,NaN,0.5,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5151515151515151,0.5151515151515151,NaN,0.48484848484848486,NaN,NaN,0.5,0.5004591368227732,NaN,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,6,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,7,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,8,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,9,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,2,10,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,16.0,17.0,0.0,48.484848484848484,51.515151515151516,0.0,0.0,0.5001551349674217,0.5001813109022677,100.0,100.0,33.01726781561712,33.01726781561712,0.0,1.0005232671399127,1.0005232671399127,0.0,0.0,0.0,0.0,1.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,0.48484848484848486,1.0,0.653061224489796,NaN,0.5,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5151515151515151,0.5151515151515151,NaN,0.48484848484848486,NaN,NaN,0.5,0.5004591368227732,NaN,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419314,0.49995119805239485,100.0,100.0,32.99535339163571,32.99535339163571,0.0,0.9998591936859306,0.9998591936859306,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419314,0.49995119805239485,100.0,100.0,32.99535339163571,32.99535339163571,0.0,0.9998591936859306,0.9998591936859306,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419314,0.49995119805239485,100.0,100.0,32.99535339163571,32.99535339163571,0.0,0.9998591936859306,0.9998591936859306,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,6,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,7,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,8,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,9,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,3,10,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.5000000000000003,0.5000115691197071,100.0,100.0,32.001068242620214,32.001068242620214,0.0,1.0000333825818817,1.0000333825818817,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,4,1,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,4,2,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,4,3,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,17.0,16.0,0.0,51.515151515151516,48.484848484848484,0.0,0.0,0.49994828834419236,0.499951198052395,100.0,100.0,32.99535339163568,32.99535339163568,0.0,0.9998591936859298,0.9998591936859298,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5151515151515151,1.0,0.6799999999999999,NaN,0.5,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.48484848484848486,0.48484848484848486,NaN,0.5151515151515151,NaN,NaN,0.5,0.5004591368227732,NaN,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,4,4,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,291.0,33.0,16.0,17.0,0.0,48.484848484848484,51.515151515151516,0.0,0.0,0.5001551349674216,0.5001813109022677,100.0,100.0,33.0172678156171,33.0172678156171,0.0,1.0005232671399122,1.0005232671399122,0.0,0.0,0.0,0.0,1.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,0.48484848484848486,1.0,0.653061224489796,NaN,0.5,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.5151515151515151,0.5151515151515151,NaN,0.48484848484848486,NaN,NaN,0.5,0.5004591368227732,NaN,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31158.0,5100.0,100.0,100.0,?,?,?,?,?
cleaned_penguin_data,4,5,weka.classifiers.rules.ZeroR,'',48055541465867954,2.02310061252E7,292.0,32.0,16.0,16.0,0.0,50.0,50.0,0.0,0.0,0.4999999999999996,0.5000115691197072,100.0,100.0,32.00106824262017,32.00106824262017,0.0,1.0000333825818803,1.0000333825818803,0.0,0.0,0.0,0.0,1.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.0,0.0,0.0,0.0,0.0,0.0,886.0,31259.0,4999.0,100.0,100.0,?,?,?,?,?
